score_id,student_id,school_year,semester,exam_period,subject_name,subject_cat,raw_score,grade,credit_hours,z_score
412,13,,3-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
413,13,,3-1-기말,,국어,공통,57.0,5,4.0,-2.049
414,13,,3-1-기말,,수학,공통,68.0,4,4.0,-0.788
415,13,,3-1-기말,,영어,공통,57.0,5,4.0,-1.962
416,13,,3-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
417,14,,1-1-중간,,국어,공통,57.0,5,4.0,-2.049
418,14,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
419,14,,1-1-중간,,영어,공통,57.0,5,4.0,-1.962
420,14,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
421,14,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
422,14,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
423,14,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
424,14,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
425,14,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
426,14,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
427,14,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
428,14,,1-2-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
429,14,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
430,14,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
431,14,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
432,14,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
433,14,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
434,14,,2-1-중간,,수학,공통,57.0,5,4.0,-1.946
435,14,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
436,14,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
437,14,,2-1-기말,,국어,공통,68.0,4,4.0,-0.849
438,14,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
439,14,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
440,14,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
441,14,,3-1-중간,,국어,공통,100.0,,4.0,
442,14,,3-1-중간,,수학,공통,100.0,,4.0,
443,14,,3-1-중간,,영어,공통,100.0,,4.0,
444,14,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
445,14,,3-1-기말,,국어,공통,100.0,,4.0,
446,14,,3-1-기말,,수학,공통,100.0,,4.0,
447,14,,3-1-기말,,영어,공통,100.0,,4.0,
448,14,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
449,15,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
450,15,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
451,15,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
452,15,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
453,15,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
454,15,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
455,15,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
456,15,,1-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
457,15,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
458,15,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
459,15,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
460,15,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
461,15,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
462,15,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
463,15,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
464,15,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
465,15,,2-1-중간,,국어,공통,90.0,2,4.0,1.549
466,15,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
467,15,,2-1-중간,,영어,공통,90.0,2,4.0,1.5
468,15,,2-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
469,15,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
470,15,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
471,15,,2-1-기말,,영어,공통,79.0,3,4.0,0.346
472,15,,2-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
473,15,,3-1-중간,,국어,공통,100.0,,4.0,
474,15,,3-1-중간,,수학,공통,100.0,,4.0,
475,15,,3-1-중간,,영어,공통,100.0,,4.0,
476,15,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
477,15,,3-1-기말,,국어,공통,100.0,,4.0,
478,15,,3-1-기말,,수학,공통,100.0,,4.0,
479,15,,3-1-기말,,영어,공통,100.0,,4.0,
480,15,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
481,16,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
482,16,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
483,16,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
484,16,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
485,16,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
486,16,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
487,16,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
488,16,,1-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
489,16,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
490,16,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
491,16,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
492,16,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
493,16,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
494,16,,1-2-기말,,수학,공통,90.0,2,4.0,1.529
495,16,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
496,16,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
497,16,,2-1-중간,,국어,공통,100.0,,4.0,
498,16,,2-1-중간,,수학,공통,100.0,,4.0,
499,16,,2-1-중간,,영어,공통,100.0,,4.0,
500,16,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
501,16,,2-1-기말,,국어,공통,100.0,,4.0,
502,16,,2-1-기말,,수학,공통,100.0,,4.0,
503,16,,2-1-기말,,영어,공통,100.0,,4.0,
504,16,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
505,16,,3-1-중간,,국어,공통,100.0,,4.0,
506,16,,3-1-중간,,수학,공통,100.0,,4.0,
507,16,,3-1-중간,,영어,공통,100.0,,4.0,
508,16,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
509,16,,3-1-기말,,국어,공통,100.0,,4.0,
510,16,,3-1-기말,,수학,공통,100.0,,4.0,
511,16,,3-1-기말,,영어,공통,100.0,,4.0,
512,16,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
513,17,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
514,17,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
515,17,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
516,17,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
517,17,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
518,17,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
519,17,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
520,17,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
521,17,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
522,17,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
523,17,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
524,17,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
525,17,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
526,17,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
527,17,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
528,17,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
529,17,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
530,17,,2-1-중간,,수학,공통,68.0,4,4.0,-0.788
531,17,,2-1-중간,,영어,공통,68.0,4,4.0,-0.808
532,17,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
533,17,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
534,17,,2-1-기말,,수학,공통,68.0,4,4.0,-0.788
535,17,,2-1-기말,,영어,공통,68.0,4,4.0,-0.808
536,17,,2-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
537,17,,3-1-중간,,국어,공통,68.0,4,4.0,-0.849
538,17,,3-1-중간,,수학,공통,68.0,4,4.0,-0.788
539,17,,3-1-중간,,영어,공통,68.0,4,4.0,-0.808
540,17,,3-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
541,17,,3-1-기말,,국어,공통,68.0,4,4.0,-0.849
542,17,,3-1-기말,,수학,공통,68.0,4,4.0,-0.788
543,17,,3-1-기말,,영어,공통,68.0,4,4.0,-0.808
544,17,,3-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
545,18,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
546,18,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
547,18,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
548,18,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
549,18,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
550,18,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
551,18,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
552,18,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
553,18,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
554,18,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
555,18,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
556,18,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
557,18,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
558,18,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
559,18,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
560,18,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
561,18,,2-1-중간,,국어,공통,100.0,,4.0,
562,18,,2-1-중간,,수학,공통,100.0,,4.0,
563,18,,2-1-중간,,영어,공통,100.0,,4.0,
564,18,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
565,18,,2-1-기말,,국어,공통,100.0,,4.0,
566,18,,2-1-기말,,수학,공통,100.0,,4.0,
567,18,,2-1-기말,,영어,공통,100.0,,4.0,
568,18,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
569,18,,3-1-중간,,국어,공통,100.0,,4.0,
570,18,,3-1-중간,,수학,공통,100.0,,4.0,
571,18,,3-1-중간,,영어,공통,100.0,,4.0,
572,18,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
573,18,,3-1-기말,,국어,공통,100.0,,4.0,
574,18,,3-1-기말,,수학,공통,100.0,,4.0,
575,18,,3-1-기말,,영어,공통,100.0,,4.0,
576,18,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
577,19,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
578,19,,1-1-중간,,수학,공통,68.0,4,4.0,-0.788
579,19,,1-1-중간,,영어,공통,68.0,4,4.0,-0.808
580,19,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
581,19,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
582,19,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
583,19,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
584,19,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
585,19,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
586,19,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
587,19,,1-2-중간,,영어,공통,68.0,4,4.0,-0.808
588,19,,1-2-중간,,사회탐구,탐구,57.0,5,3.0,-1.936
589,19,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
590,19,,1-2-기말,,수학,공통,68.0,4,4.0,-0.788
591,19,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
592,19,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
593,19,,2-1-중간,,국어,공통,100.0,,4.0,
594,19,,2-1-중간,,수학,공통,100.0,,4.0,
595,19,,2-1-중간,,영어,공통,100.0,,4.0,
596,19,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
597,19,,2-1-기말,,국어,공통,100.0,,4.0,
598,19,,2-1-기말,,수학,공통,100.0,,4.0,
599,19,,2-1-기말,,영어,공통,100.0,,4.0,
600,19,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
601,19,,3-1-중간,,국어,공통,100.0,,4.0,
602,19,,3-1-중간,,수학,공통,100.0,,4.0,
603,19,,3-1-중간,,영어,공통,100.0,,4.0,
604,19,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
605,19,,3-1-기말,,국어,공통,100.0,,4.0,
606,19,,3-1-기말,,수학,공통,100.0,,4.0,
607,19,,3-1-기말,,영어,공통,100.0,,4.0,
608,19,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
609,20,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
610,20,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
611,20,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
612,20,,1-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
613,20,,1-1-기말,,국어,공통,68.0,4,4.0,-0.849
614,20,,1-1-기말,,수학,공통,68.0,4,4.0,-0.788
615,20,,1-1-기말,,영어,공통,68.0,4,4.0,-0.808
616,20,,1-1-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
617,20,,1-2-중간,,국어,공통,68.0,4,4.0,-0.849
618,20,,1-2-중간,,수학,공통,68.0,4,4.0,-0.788
619,20,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
620,20,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
621,20,,1-2-기말,,국어,공통,68.0,4,4.0,-0.849
622,20,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
623,20,,1-2-기말,,영어,공통,68.0,4,4.0,-0.808
624,20,,1-2-기말,,사회탐구,탐구,68.0,4,3.0,-0.779
625,20,,2-1-중간,,국어,공통,100.0,,4.0,
626,20,,2-1-중간,,수학,공통,100.0,,4.0,
627,20,,2-1-중간,,영어,공통,100.0,,4.0,
628,20,,2-1-중간,,사회탐구,탐구,100.0,,3.0,
629,20,,2-1-기말,,국어,공통,100.0,,4.0,
630,20,,2-1-기말,,수학,공통,100.0,,4.0,
631,20,,2-1-기말,,영어,공통,100.0,,4.0,
632,20,,2-1-기말,,사회탐구,탐구,100.0,,3.0,
633,20,,3-1-중간,,국어,공통,100.0,,4.0,
634,20,,3-1-중간,,수학,공통,100.0,,4.0,
635,20,,3-1-중간,,영어,공통,100.0,,4.0,
636,20,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
637,20,,3-1-기말,,국어,공통,100.0,,4.0,
638,20,,3-1-기말,,수학,공통,100.0,,4.0,
639,20,,3-1-기말,,영어,공통,100.0,,4.0,
640,20,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
641,21,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
642,21,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
643,21,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
644,21,,1-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
645,21,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
646,21,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
647,21,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
648,21,,1-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
649,21,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
650,21,,1-2-중간,,수학,공통,79.0,3,4.0,0.37
651,21,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
652,21,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
653,21,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
654,21,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
655,21,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
656,21,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
657,21,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
658,21,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
659,21,,2-1-중간,,영어,공통,79.0,3,4.0,0.346
660,21,,2-1-중간,,사회탐구,탐구,68.0,4,3.0,-0.779
661,21,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
662,21,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
663,21,,2-1-기말,,영어,공통,90.0,2,4.0,1.5
664,21,,2-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
665,21,,3-1-중간,,국어,공통,100.0,,4.0,
666,21,,3-1-중간,,수학,공통,100.0,,4.0,
667,21,,3-1-중간,,영어,공통,100.0,,4.0,
668,21,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
669,21,,3-1-기말,,국어,공통,100.0,,4.0,
670,21,,3-1-기말,,수학,공통,100.0,,4.0,
671,21,,3-1-기말,,영어,공통,100.0,,4.0,
672,21,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
673,22,,1-1-중간,,국어,공통,68.0,4,4.0,-0.849
674,22,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
675,22,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
676,22,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
677,22,,1-1-기말,,국어,공통,79.0,3,4.0,0.35
678,22,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
679,22,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
680,22,,1-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
681,22,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
682,22,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
683,22,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
684,22,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
685,22,,1-2-기말,,국어,공통,79.0,3,4.0,0.35
686,22,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
687,22,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
688,22,,1-2-기말,,사회탐구,탐구,79.0,3,3.0,0.377
689,22,,2-1-중간,,국어,공통,90.0,2,4.0,1.549
690,22,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
691,22,,2-1-중간,,영어,공통,79.0,3,4.0,0.346
692,22,,2-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
693,22,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
694,22,,2-1-기말,,수학,공통,79.0,3,4.0,0.37
695,22,,2-1-기말,,영어,공통,90.0,2,4.0,1.5
696,22,,2-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
697,22,,3-1-중간,,국어,공통,100.0,,4.0,
698,22,,3-1-중간,,수학,공통,100.0,,4.0,
699,22,,3-1-중간,,영어,공통,100.0,,4.0,
700,22,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
701,22,,3-1-기말,,국어,공통,100.0,,4.0,
702,22,,3-1-기말,,수학,공통,100.0,,4.0,
703,22,,3-1-기말,,영어,공통,100.0,,4.0,
704,22,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
705,23,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
706,23,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
707,23,,1-1-중간,,영어,공통,79.0,3,4.0,0.346
708,23,,1-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
709,23,,1-1-기말,,국어,공통,90.0,2,4.0,1.549
710,23,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
711,23,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
712,23,,1-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
713,23,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
714,23,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
715,23,,1-2-중간,,영어,공통,79.0,3,4.0,0.346
716,23,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
717,23,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
718,23,,1-2-기말,,수학,공통,79.0,3,4.0,0.37
719,23,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
720,23,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
721,23,,2-1-중간,,국어,공통,90.0,2,4.0,1.549
722,23,,2-1-중간,,수학,공통,90.0,2,4.0,1.529
723,23,,2-1-중간,,영어,공통,90.0,2,4.0,1.5
724,23,,2-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
725,23,,2-1-기말,,국어,공통,90.0,2,4.0,1.549
726,23,,2-1-기말,,수학,공통,90.0,2,4.0,1.529
727,23,,2-1-기말,,영어,공통,90.0,2,4.0,1.5
728,23,,2-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
729,23,,3-1-중간,,국어,공통,90.0,2,4.0,1.549
730,23,,3-1-중간,,수학,공통,79.0,3,4.0,0.37
731,23,,3-1-중간,,영어,공통,90.0,2,4.0,1.5
732,23,,3-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
733,23,,3-1-기말,,국어,공통,90.0,2,4.0,1.549
734,23,,3-1-기말,,수학,공통,90.0,2,4.0,1.529
735,23,,3-1-기말,,영어,공통,90.0,2,4.0,1.5
736,23,,3-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
737,24,,1-1-중간,,국어,공통,79.0,3,4.0,0.35
738,24,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
739,24,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
740,24,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
741,24,,1-1-기말,,국어,공통,90.0,2,4.0,1.549
742,24,,1-1-기말,,수학,공통,79.0,3,4.0,0.37
743,24,,1-1-기말,,영어,공통,79.0,3,4.0,0.346
744,24,,1-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
745,24,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
746,24,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
747,24,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
748,24,,1-2-중간,,사회탐구,탐구,79.0,3,3.0,0.377
749,24,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
750,24,,1-2-기말,,수학,공통,90.0,2,4.0,1.529
751,24,,1-2-기말,,영어,공통,79.0,3,4.0,0.346
752,24,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
753,24,,2-1-중간,,국어,공통,90.0,2,4.0,1.549
754,24,,2-1-중간,,수학,공통,79.0,3,4.0,0.37
755,24,,2-1-중간,,영어,공통,90.0,2,4.0,1.5
756,24,,2-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
757,24,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
758,24,,2-1-기말,,수학,공통,90.0,2,4.0,1.529
759,24,,2-1-기말,,영어,공통,90.0,2,4.0,1.5
760,24,,2-1-기말,,사회탐구,탐구,79.0,3,3.0,0.377
761,24,,3-1-중간,,국어,공통,100.0,,4.0,
762,24,,3-1-중간,,수학,공통,100.0,,4.0,
763,24,,3-1-중간,,영어,공통,100.0,,4.0,
764,24,,3-1-중간,,사회탐구,탐구,100.0,,3.0,
765,24,,3-1-기말,,국어,공통,100.0,,4.0,
766,24,,3-1-기말,,수학,공통,100.0,,4.0,
767,24,,3-1-기말,,영어,공통,100.0,,4.0,
768,24,,3-1-기말,,사회탐구,탐구,100.0,,3.0,
769,25,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
770,25,,1-1-중간,,수학,공통,79.0,3,4.0,0.37
771,25,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
772,25,,1-1-중간,,사회탐구,탐구,79.0,3,3.0,0.377
773,25,,1-1-기말,,국어,공통,90.0,2,4.0,1.549
774,25,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
775,25,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
776,25,,1-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
777,25,,1-2-중간,,국어,공통,90.0,2,4.0,1.549
778,25,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
779,25,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
780,25,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
781,25,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
782,25,,1-2-기말,,수학,공통,90.0,2,4.0,1.529
783,25,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
784,25,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
785,25,,2-1-중간,,국어,공통,79.0,3,4.0,0.35
786,25,,2-1-중간,,수학,공통,90.0,2,4.0,1.529
787,25,,2-1-중간,,영어,공통,90.0,2,4.0,1.5
788,25,,2-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
789,25,,2-1-기말,,국어,공통,90.0,2,4.0,1.549
790,25,,2-1-기말,,수학,공통,90.0,2,4.0,1.529
791,25,,2-1-기말,,영어,공통,90.0,2,4.0,1.5
792,25,,2-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
793,25,,3-1-중간,,국어,공통,90.0,2,4.0,1.549
794,25,,3-1-중간,,수학,공통,79.0,3,4.0,0.37
795,25,,3-1-중간,,영어,공통,90.0,2,4.0,1.5
796,25,,3-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
797,25,,3-1-기말,,국어,공통,90.0,2,4.0,1.549
798,25,,3-1-기말,,수학,공통,90.0,2,4.0,1.529
799,25,,3-1-기말,,영어,공통,79.0,3,4.0,0.346
800,25,,3-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
801,26,,1-1-중간,,국어,공통,90.0,2,4.0,1.549
802,26,,1-1-중간,,수학,공통,90.0,2,4.0,1.529
803,26,,1-1-중간,,영어,공통,90.0,2,4.0,1.5
804,26,,1-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
805,26,,1-1-기말,,국어,공통,90.0,2,4.0,1.549
806,26,,1-1-기말,,수학,공통,90.0,2,4.0,1.529
807,26,,1-1-기말,,영어,공통,90.0,2,4.0,1.5
808,26,,1-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
809,26,,1-2-중간,,국어,공통,79.0,3,4.0,0.35
810,26,,1-2-중간,,수학,공통,90.0,2,4.0,1.529
811,26,,1-2-중간,,영어,공통,90.0,2,4.0,1.5
812,26,,1-2-중간,,사회탐구,탐구,90.0,2,3.0,1.534
813,26,,1-2-기말,,국어,공통,90.0,2,4.0,1.549
814,26,,1-2-기말,,수학,공통,90.0,2,4.0,1.529
815,26,,1-2-기말,,영어,공통,90.0,2,4.0,1.5
816,26,,1-2-기말,,사회탐구,탐구,90.0,2,3.0,1.534
817,26,,2-1-중간,,국어,공통,90.0,2,4.0,1.549
818,26,,2-1-중간,,수학,공통,90.0,2,4.0,1.529
819,26,,2-1-중간,,영어,공통,90.0,2,4.0,1.5
820,26,,2-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
821,26,,2-1-기말,,국어,공통,79.0,3,4.0,0.35
822,26,,2-1-기말,,수학,공통,90.0,2,4.0,1.529
823,26,,2-1-기말,,영어,공통,90.0,2,4.0,1.5
824,26,,2-1-기말,,사회탐구,탐구,90.0,2,3.0,1.534
825,26,,3-1-중간,,국어,공통,90.0,2,4.0,1.549
826,26,,3-1-중간,,수학,공통,90.0,2,4.0,1.529
827,26,,3-1-중간,,영어,공통,90.0,2,4.0,1.5
828,26,,3-1-중간,,사회탐구,탐구,90.0,2,3.0,1.534
829,26,,3-1-기말,,국어,공통,90.0,2,4.0,1.549
830,26,,3-1-기말,,수학,공통,90.0,2,4.0,1.529
831,26,,3-1-기말,,영어,공통,90.0,2,4.0,1.5
